metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,block_presence_count,total_block_count,block_frequency
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,6,*e,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,7,1%,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,8,#@,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,9,6b,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,10,n@,12,155,0.07741935483870968
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,11,4m,11,155,0.07096774193548387
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,12,m6,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,13,&c,8,155,0.05161290322580645
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,14,8r,5,155,0.03225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,15,b0,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,16,!t,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,17,k4,11,155,0.07096774193548387
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,18,bx,10,155,0.06451612903225806
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,19,&t,12,155,0.07741935483870968
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,20,s(,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,21,m&,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,22,h3,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,23,(q,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,24,0p,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,25,!i,6,155,0.03870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,26,$a,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,27,*n,10,155,0.06451612903225806
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,28,)',10,155,0.06451612903225806
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,29,_e,10,155,0.06451612903225806
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,30, <,6,155,0.03870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.1,title,title,31,0b,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,0, *,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,1,q/,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,2,s4,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,3,'),15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,4,k9,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,5,0?,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,6,*e,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,7,1%,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,8,#@,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,9,6b,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,10,n@,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,11,4m,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,12,m6,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,13,&c,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,14,8r,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,15,b0,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,16,!t,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,17,k4,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,18,bx,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,19,&t,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,20,s(,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,21,m&,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,22,h3,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,23,(q,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,24,0p,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,25,!i,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,26,$a,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,27,*n,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,28,)',10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,29,_e,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,30, <,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,31,0b,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,32,0h,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,33,@k,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,34,"n""",13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,35,"""n",7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,36,*2,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,37,2?,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,38,c6,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,39,g1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,40,"""a",8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,41,"""p",5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,42,#!,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,43, %,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,44, _,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,45,!d,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,46,"""m",12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,47,$9,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,48,(',10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,49,8h,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,50,#p,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,51,$8,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,52,&2,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,53,&e,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,54,&r,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,55,&w,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,56,(.,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,57,1o,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,58,1x,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,59,5b,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,60,5d,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,61,"?,",10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,62,b1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,2,0.0,0.1,title,title,63,g2,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,0, *,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,1,q/,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,2,s4,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,3,'),15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,4,k9,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,5,0?,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,6,*e,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,7,1%,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,8,#@,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,9,6b,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,10,n@,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,11,4m,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,12,m6,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,13,&c,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,14,8r,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,15,b0,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,16,!t,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,17,k4,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,18,bx,10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,19,&t,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,20,s(,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,21,m&,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,22,h3,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,23,(q,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,24,0p,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,25,!i,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,26,$a,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,27,*n,10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,28,)',10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,29,_e,10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,30, <,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,31,0b,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,32,0h,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,33,@k,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,34,"n""",13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,35,"""n",7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,36,*2,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,37,2?,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,38,c6,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,39,g1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,40,"""a",8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,41,"""p",5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,42,#!,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,43, %,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,44, _,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,45,!d,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,46,"""m",12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,47,$9,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,48,(',10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,49,8h,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,50,#p,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,51,$8,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,52,&2,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,53,&e,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,54,&r,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,55,&w,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,56,(.,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,57,1o,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,58,1x,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,59,5b,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,60,5d,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,61,"?,",10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,62,b1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,63,g2,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,64,  ,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,65, !,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,66, ),1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,67, /,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,68, ;,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,69, `,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,70, {,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,71,"!""",4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,72,!*,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,73,!+,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,74,"!,",6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,75,!l,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,76,!n,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,77,!o,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,78,""".",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,79,"""2",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,80,"""b",9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,81,"""d",7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,82,"""f",3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,83,"""h",4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,84,"""i",9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,85,"""k",4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,86,#*,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,87,#b,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,88,#k,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,89, >,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,90, ],2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,91,!#,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,92,!%,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,93,!-,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,94,!1,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,95,!2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,96,!3,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,97,!a,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,98,!b,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,99,!e,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,100,!g,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,101,!j,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,102,!m,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,103,!p,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,104,!r,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,105,!s,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,106,!v,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,107,!w,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,108,"""/",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,2,0.0,0.1,title,title,109,""":",2,155,0.012903225806451613
