metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,12,3-k,"[""3-k""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,13,#86,"[""#86""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,14,10!,"[""10!""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,15,fi/,"[""fi/""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,0," ""a","["" \""a""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,1," ""d","["" \""d""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,2," ""r","["" \""r""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,3, &.,"["" &."", ""&..""]",2,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,4, [o,"["" [o""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,5, gx,"["" gx""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,6, jl,"["" jl""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,7, k9,"["" k9""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,8,'24,"[""'24""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,9,+ k,"[""+ k""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,10,-s ,"[""-s ""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,11,22/,"[""22/""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,12,3-k,"[""3-k""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,13,#86,"[""#86""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,14,10!,"[""10!""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,15,fi/,"[""fi/""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,16,kvd,"[""kvd""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,17,(sn,"[""(sn""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,18,/04,"[""/04""]",1,6,155,0.03870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,19,l.6,"[""l.6""]",1,6,155,0.03870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,20,/2:,"[""/2:""]",1,5,155,0.03225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,21,/oo,"[""/oo""]",1,6,155,0.03870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,22,k.k,"[""k.k""]",1,5,155,0.03225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,23, 8/,"["" 8/""]",1,4,155,0.025806451612903226
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,24, t/,"["" t/""]",1,5,155,0.03225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,25, 5d,"["" 5d""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,26, ??,"["" ??""]",1,5,155,0.03225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,27, m*,"["" m*""]",1,6,155,0.03870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,28, q-,"["" q-""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,29,"""a ","[""\""a ""]",1,5,155,0.03225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,30,"""re","[""\""re""]",1,4,155,0.025806451612903226
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,31,/n.,"[""/n.""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,0," ""a","["" \""a""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,1," ""d","["" \""d""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,2," ""r","["" \""r""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,3, &.,"["" &."", ""&..""]",2,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,4, [o,"["" [o""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,5, gx,"["" gx""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,6, jl,"["" jl""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,7, k9,"["" k9""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,8,'24,"[""'24""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,9,+ k,"[""+ k""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,10,-s ,"[""-s ""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,11,22/,"[""22/""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,12,3-k,"[""3-k""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,13,#86,"[""#86""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,14,10!,"[""10!""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,15,fi/,"[""fi/""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,16,kvd,"[""kvd""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,17,(sn,"[""(sn""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,18,/04,"[""/04""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,19,l.6,"[""l.6""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,20,/2:,"[""/2:""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,21,/oo,"[""/oo""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,22,k.k,"[""k.k""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,23, 8/,"["" 8/""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,24, t/,"["" t/""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,25, 5d,"["" 5d""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,26, ??,"["" ??""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,27, m*,"["" m*""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,28, q-,"["" q-""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,29,"""a ","[""\""a ""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,30,"""re","[""\""re""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,31,/n.,"[""/n.""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,32,/x-,"[""/x-""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,33,nz.,"[""nz.""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,34,s)e,"[""s)e""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,35,v-v,"[""v-v""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,36," ""e","["" \""e""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,37, 3n,"["" 3n"", ""14b""]",2,2,155,0.012903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,38, 9a,"["" 9a""]",1,2,155,0.012903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,39,#84,"[""#84""]",1,3,155,0.01935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,40,/nw,"[""/nw""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,41,a(h,"[""a(h""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,42, 1&,"["" 1&"", ""1&2""]",2,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,43, 4u,"["" 4u""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,44, 5a,"["" 5a""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,45, [r,"["" [r""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,46, a!,"["" a!""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,47, j9,"["" j9""]",1,2,155,0.012903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,48,(ol,"[""(ol""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,49, 2o,"["" 2o""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,50, 3g,"["" 3g""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,51, 3t,"["" 3t""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,52, 3x,"["" 3x""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,53, 5e,"["" 5e""]",1,3,155,0.01935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,54, [g,"["" [g""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,55, cq,"["" cq""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,56, gq,"["" gq""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,57, hz,"["" hz""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,58, nn,"["" nn""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,59, p2,"["" p2""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,60, u',"["" u'""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,61,#3/,"[""#3/""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,62,$ a,"[""$ a""]",1,2,155,0.012903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,63,*n ,"[""*n ""]",1,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,0," ""a","["" \""a""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,1," ""d","["" \""d""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,2," ""r","["" \""r""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,3, &.,"["" &."", ""&..""]",2,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,4, [o,"["" [o""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,5, gx,"["" gx""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,6, jl,"["" jl""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,7, k9,"["" k9""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,8,'24,"[""'24""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,9,+ k,"[""+ k""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,10,-s ,"[""-s ""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,11,22/,"[""22/""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,12,3-k,"[""3-k""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,13,#86,"[""#86""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,14,10!,"[""10!""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,15,fi/,"[""fi/""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,16,kvd,"[""kvd""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,17,(sn,"[""(sn""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,18,/04,"[""/04""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,19,l.6,"[""l.6""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,20,/2:,"[""/2:""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,21,/oo,"[""/oo""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,22,k.k,"[""k.k""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,23, 8/,"["" 8/""]",1,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,24, t/,"["" t/""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,25, 5d,"["" 5d""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,26, ??,"["" ??""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,27, m*,"["" m*""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,28, q-,"["" q-""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,29,"""a ","[""\""a ""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,30,"""re","[""\""re""]",1,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,31,/n.,"[""/n.""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,32,/x-,"[""/x-""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,33,nz.,"[""nz.""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,34,s)e,"[""s)e""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,35,v-v,"[""v-v""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,36," ""e","["" \""e""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,37, 3n,"["" 3n"", ""14b""]",2,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,38, 9a,"["" 9a""]",1,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,39,#84,"[""#84""]",1,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,40,/nw,"[""/nw""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,41,a(h,"[""a(h""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,42, 1&,"["" 1&"", ""1&2""]",2,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,43, 4u,"["" 4u""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,44, 5a,"["" 5a""]",1,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,45, [r,"["" [r""]",1,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,46, a!,"["" a!""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,47, j9,"["" j9""]",1,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,48,(ol,"[""(ol""]",1,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,49, 2o,"["" 2o""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,50, 3g,"["" 3g""]",1,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,51, 3t,"["" 3t""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.05,title,title,52, 3x,"["" 3x""]",1,5,155,0.03225806451612903
