metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,25,", -","["", -""]",1,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,26,/ep,"[""/ep""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,27,0-a,"[""0-a""]",1,12,155,0.07741935483870968
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,28,?/i,"[""?/i""]",1,12,155,0.07741935483870968
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,29, (q,"["" (q""]",1,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,30, -1,"["" -1""]",1,12,155,0.07741935483870968
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,31, bp,"["" bp""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,0, -a,"["" -a""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,1, 3!,"["" 3!""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,2,#53,"[""#53""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,3,&b ,"[""&b ""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,4,co2,"[""co2""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,5,csh,"[""csh""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,6,ybb,"[""ybb""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,7,'cu,"[""'cu""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,8,wgl,"[""wgl""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,9,*tc,"[""*tc"", ""b*t""]",2,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,10,'12,"[""'12""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,11, l-,"["" l-""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,12,'kn,"[""'kn""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,13,!/g,"[""!/g""]",1,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,14,(vo,"[""(vo""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,15,b&b,"[""b&b""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,16,-2:,"[""-2:""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,17,bsl,"[""bsl""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,18,'05,"[""'05""]",1,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,19,46-,"[""46-""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,20,47-,"[""47-""]",1,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,21,"dd,","[""dd,""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,22, bn,"["" bn""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,23,(1a,"[""(1a""]",1,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,24,#1-,"[""#1-""]",1,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,25,", -","["", -""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,26,/ep,"[""/ep""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,27,0-a,"[""0-a""]",1,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,28,?/i,"[""?/i""]",1,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,29, (q,"["" (q""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,30, -1,"["" -1""]",1,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,31, bp,"["" bp""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,32, cx,"["" cx""]",1,9,155,0.05806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,33, wg,"["" wg""]",1,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,34,/07,"[""/07""]",1,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,35, $3,"["" $3""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,36, 2x,"["" 2x""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,37, 3',"["" 3'""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,38, kc,"["" kc""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,39, nz,"["" nz""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,40," ""i","["" \""i""]",1,9,155,0.05806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,41," ""m","["" \""m""]",1,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,42, $6,"["" $6""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,43, (5,"["" (5""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,44, (7,"["" (7""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,45, 4x,"["" 4x""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,46, 9',"["" 9'""]",1,9,155,0.05806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,47," ""b","["" \""b""]",1,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,48," ""k","["" \""k""]",1,4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,49, $7,"["" $7""]",1,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,50, -d,"["" -d""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,51, -s,"["" -s""]",1,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,52, -t,"["" -t""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,53," 0,","["" 0,""]",1,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,54, 0.,"["" 0.""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,55, 3e,"["" 3e""]",1,9,155,0.05806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,56, 4),"["" 4)""]",1,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,57, 8s,"["" 8s""]",1,3,155,0.01935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,58, a/,"["" a/""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,59, bs,"["" bs""]",1,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,60, e3,"["" e3""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,61, hn,"["" hn""]",1,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,62, nm,"["" nm""]",1,15,155,0.0967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,63, r+,"["" r+"", ""!t:"", "")he"", ""+l "", ""/85"", ""30+"", ""r+l"", ""t)h""]",8,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,0, -a,"["" -a""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,1, 3!,"["" 3!""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,2,#53,"[""#53""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,3,&b ,"[""&b ""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,4,co2,"[""co2""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,5,csh,"[""csh""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,6,ybb,"[""ybb""]",1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,7,'cu,"[""'cu""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,8,wgl,"[""wgl""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,9,*tc,"[""*tc"", ""b*t""]",2,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,10,'12,"[""'12""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,11, l-,"["" l-""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,12,'kn,"[""'kn""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,13,!/g,"[""!/g""]",1,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,14,(vo,"[""(vo""]",1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,15,b&b,"[""b&b""]",1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,16,-2:,"[""-2:""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,17,bsl,"[""bsl""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,18,'05,"[""'05""]",1,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,19,46-,"[""46-""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,20,47-,"[""47-""]",1,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,21,"dd,","[""dd,""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,22, bn,"["" bn""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,23,(1a,"[""(1a""]",1,10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,24,#1-,"[""#1-""]",1,10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,25,", -","["", -""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,26,/ep,"[""/ep""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,27,0-a,"[""0-a""]",1,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,28,?/i,"[""?/i""]",1,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,29, (q,"["" (q""]",1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,30, -1,"["" -1""]",1,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,31, bp,"["" bp""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,32, cx,"["" cx""]",1,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,33, wg,"["" wg""]",1,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,34,/07,"[""/07""]",1,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,35, $3,"["" $3""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,36, 2x,"["" 2x""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,37, 3',"["" 3'""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,38, kc,"["" kc""]",1,15,155,0.0967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,39, nz,"["" nz""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,40," ""i","["" \""i""]",1,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,41," ""m","["" \""m""]",1,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,42, $6,"["" $6""]",1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,43, (5,"["" (5""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,44, (7,"["" (7""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,45, 4x,"["" 4x""]",1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,46, 9',"["" 9'""]",1,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,47," ""b","["" \""b""]",1,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,48," ""k","["" \""k""]",1,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,49, $7,"["" $7""]",1,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,50, -d,"["" -d""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,51, -s,"["" -s""]",1,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,52, -t,"["" -t""]",1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.1,title,title,53," 0,","["" 0,""]",1,8,155,0.05161290322580645
