metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,block_presence_count,total_block_count,block_frequency
2,block_infix_fingerprint_v002.json,32,local_split_entropy,4,0.0,1.0,title,title,31," ""th",14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,0, (de,78,155,0.5032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,1, (ii,69,155,0.44516129032258067
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,2, (an,76,155,0.49032258064516127
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,3, #1 ,51,155,0.32903225806451614
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,4, & y,68,155,0.43870967741935485
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,5, 'co,68,155,0.43870967741935485
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,6, 'ti,90,155,0.5806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,7, '80,49,155,0.3161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,8, 'bo,54,155,0.34838709677419355
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,9, 'ca,56,155,0.36129032258064514
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,10, #10,60,155,0.3870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,11, & u,86,155,0.5548387096774193
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,12, 'go,45,155,0.2903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,13, 'li,50,155,0.3225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,14, 'to,56,155,0.36129032258064514
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,15, #11,47,155,0.3032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,16, #13,37,155,0.23870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,17, #14,32,155,0.2064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,18, #16,28,155,0.18064516129032257
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,19, #2 ,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,20, #31,17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,21, & q,36,155,0.23225806451612904
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,22, '64,22,155,0.14193548387096774
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,23, 'br,42,155,0.2709677419354839
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,24, 'de,61,155,0.3935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,25, 'la,67,155,0.432258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,26, #12,39,155,0.25161290322580643
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,27, #15,35,155,0.22580645161290322
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,28, #1:,55,155,0.3548387096774194
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,29, #21,24,155,0.15483870967741936
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,30, $10,38,155,0.24516129032258063
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,31," ""th",14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,32, # 1,16,155,0.1032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,33, # 6,2,155,0.012903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,34, #00,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,35, #1-,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,36, #1.,25,155,0.16129032258064516
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,37, #17,30,155,0.1935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,38, #18,24,155,0.15483870967741936
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,39, #19,26,155,0.16774193548387098
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,40, #20,25,155,0.16129032258064516
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,41, #22,22,155,0.14193548387096774
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,42, #27,23,155,0.14838709677419354
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,43, #28,18,155,0.11612903225806452
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,44, #29,24,155,0.15483870967741936
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,45, #2:,45,155,0.2903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,46, #3 ,25,155,0.16129032258064516
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,47, #30,16,155,0.1032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,48, #34,18,155,0.11612903225806452
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,49, #35,19,155,0.12258064516129032
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,50, #37,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,51, #38,17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,52, #39,18,155,0.11612903225806452
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,53, #3:,42,155,0.2709677419354839
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,54, #4 ,12,155,0.07741935483870968
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,55, #43,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,56, #4:,30,155,0.1935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,57, #70,9,155,0.05806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,58," ""a ",4,155,0.025806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,59, #25,21,155,0.13548387096774195
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,60, #36,16,155,0.1032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,61, #97,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,62, & 1,32,155,0.2064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy,4,0.0,1.0,title,title,63, ! o,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,0, (de,78,155,0.5032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,1, (ii,69,155,0.44516129032258067
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,2, (an,76,155,0.49032258064516127
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,3, #1 ,51,155,0.32903225806451614
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,4, & y,68,155,0.43870967741935485
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,5, 'co,68,155,0.43870967741935485
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,6, 'ti,90,155,0.5806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,7, '80,49,155,0.3161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,8, 'bo,54,155,0.34838709677419355
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,9, 'ca,56,155,0.36129032258064514
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,10, #10,60,155,0.3870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,11, & u,86,155,0.5548387096774193
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,12, 'go,45,155,0.2903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,13, 'li,50,155,0.3225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,14, 'to,56,155,0.36129032258064514
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,15, #11,47,155,0.3032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,16, #13,37,155,0.23870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,17, #14,32,155,0.2064516129032258
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,18, #16,28,155,0.18064516129032257
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,19, #2 ,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,20, #31,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,21, & q,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,22, '64,22,155,0.14193548387096774
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,23, 'br,42,155,0.2709677419354839
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,24, 'de,61,155,0.3935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,25, 'la,67,155,0.432258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,26, #12,39,155,0.25161290322580643
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,27, #15,35,155,0.22580645161290322
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,28, #1:,55,155,0.3548387096774194
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,29, #21,24,155,0.15483870967741936
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,30, $10,38,155,0.24516129032258063
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,31," ""th",14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,32, # 1,16,155,0.1032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,33, # 6,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,34, #00,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,35, #1-,10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,36, #1.,25,155,0.16129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,37, #17,30,155,0.1935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,38, #18,24,155,0.15483870967741936
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,39, #19,26,155,0.16774193548387098
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,40, #20,25,155,0.16129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,41, #22,22,155,0.14193548387096774
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,42, #27,23,155,0.14838709677419354
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,43, #28,18,155,0.11612903225806452
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,44, #29,24,155,0.15483870967741936
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,45, #2:,45,155,0.2903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,46, #3 ,25,155,0.16129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,47, #30,16,155,0.1032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,48, #34,18,155,0.11612903225806452
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,49, #35,19,155,0.12258064516129032
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,50, #37,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,51, #38,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,52, #39,18,155,0.11612903225806452
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,53, #3:,42,155,0.2709677419354839
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,54, #4 ,12,155,0.07741935483870968
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,55, #43,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,56, #4:,30,155,0.1935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,57, #70,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,58," ""a ",4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,59, #25,21,155,0.13548387096774195
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,60, #36,16,155,0.1032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,61, #97,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,62, & 1,32,155,0.2064516129032258
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,63, ! o,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,64, ! t,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,65, !@#,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,66," "" d",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,67," ""..",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,68," ""ba",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,69," ""be",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,70," ""bi",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,71," ""br",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,72," ""ca",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,73," ""ch",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,74," ""co",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,75," ""di",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,76," ""eg",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,77," ""ex",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,78," ""fi",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,79," ""go",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,80," ""hu",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,81," ""me",3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,82," ""ot",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,83," ""pe",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,84," ""su",3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,85, #01,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,86, #02,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,87, #1),3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,88," #1,",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,89, #26,21,155,0.13548387096774195
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,90,  br,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,91,  sy,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,92,  zi,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,93, !!!,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,94, !/n,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,95," ""@""",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,96," ""af",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,97," ""al",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,98," ""am",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,99," ""ar",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,100," ""b-",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,101," ""bl",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,102," ""bo",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,103," ""da",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,104," ""de",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,105," ""do",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,4,0.0,1.0,title,title,106," ""ez",2,155,0.012903225806451613
