metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,13, 6.,"["" 6.""]",1,37,155,0.23870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,14,' &,"[""' &""]",1,28,155,0.18064516129032257
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,15, 9.,"["" 9.""]",1,25,155,0.16129032258064516
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,16,$40,"[""$40""]",1,23,155,0.14838709677419354
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,17, 4e,"["" 4e""]",1,22,155,0.14193548387096774
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,18, cm,"["" cm""]",1,38,155,0.24516129032258063
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,19, f ,"["" f ""]",1,32,155,0.2064516129032258
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,20,!/c,"[""!/c""]",1,27,155,0.17419354838709677
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,21, # ,"["" # ""]",1,36,155,0.23225806451612904
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,22, (3,"["" (3""]",1,36,155,0.23225806451612904
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,23, 1r,"["" 1r""]",1,9,155,0.05806451612903226
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,24, 2!,"["" 2!""]",1,17,155,0.10967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,25, 2a,"["" 2a""]",1,30,155,0.1935483870967742
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,26, 2k,"["" 2k""]",1,26,155,0.16774193548387098
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,27, 8.,"["" 8.""]",1,31,155,0.2
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,28, (y,"["" (y""]",1,31,155,0.2
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,29, 1e,"["" 1e""]",1,36,155,0.23225806451612904
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,30," i,","["" i,""]",1,25,155,0.16129032258064516
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,31, km,"["" km""]",1,28,155,0.18064516129032257
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,0, $2,"["" $2""]",1,38,155,0.24516129032258063
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,1,ux:,"[""ux:""]",1,38,155,0.24516129032258063
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,2,wup,"[""wup""]",1,37,155,0.23870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,3,10/,"[""10/""]",1,36,155,0.23225806451612904
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,4,$20,"[""$20""]",1,27,155,0.17419354838709677
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,5,'ed,"[""'ed""]",1,35,155,0.22580645161290322
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,6,kyw,"[""kyw""]",1,33,155,0.2129032258064516
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,7,owu,"[""owu""]",1,34,155,0.21935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,8,39 ,"[""39 ""]",1,35,155,0.22580645161290322
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,9,h/w,"[""h/w""]",1,31,155,0.2
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,10,#44,"[""#44""]",1,38,155,0.24516129032258063
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,11,'eq,"[""'eq""]",1,32,155,0.2064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,12,-2-,"[""-2-""]",1,35,155,0.22580645161290322
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,13, 6.,"["" 6.""]",1,37,155,0.23870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,14,' &,"[""' &""]",1,28,155,0.18064516129032257
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,15, 9.,"["" 9.""]",1,25,155,0.16129032258064516
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,16,$40,"[""$40""]",1,23,155,0.14838709677419354
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,17, 4e,"["" 4e""]",1,22,155,0.14193548387096774
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,18, cm,"["" cm""]",1,38,155,0.24516129032258063
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,19, f ,"["" f ""]",1,32,155,0.2064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,20,!/c,"[""!/c""]",1,27,155,0.17419354838709677
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,21, # ,"["" # ""]",1,36,155,0.23225806451612904
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,22, (3,"["" (3""]",1,36,155,0.23225806451612904
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,23, 1r,"["" 1r""]",1,9,155,0.05806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,24, 2!,"["" 2!""]",1,17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,25, 2a,"["" 2a""]",1,30,155,0.1935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,26, 2k,"["" 2k""]",1,26,155,0.16774193548387098
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,27, 8.,"["" 8.""]",1,31,155,0.2
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,28, (y,"["" (y""]",1,31,155,0.2
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,29, 1e,"["" 1e""]",1,36,155,0.23225806451612904
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,30," i,","["" i,""]",1,25,155,0.16129032258064516
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,31, km,"["" km""]",1,28,155,0.18064516129032257
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,32, 7.,"["" 7.""]",1,31,155,0.2
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,33, fd,"["" fd""]",1,23,155,0.14838709677419354
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,34, 'z,"["" 'z""]",1,35,155,0.22580645161290322
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,35," ""d","["" \""d""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,36," ""m","["" \""m""]",1,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,37," ""n","["" \""n""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,38," ""s","["" \""s""]",1,17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,39," ""t","["" \""t""]",1,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,40, $7,"["" $7""]",1,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,41, '2,"["" '2""]",1,29,155,0.1870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,42, 'q,"["" 'q""]",1,19,155,0.12258064516129032
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,43, (#,"["" (#""]",1,17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,44, (',"["" ('""]",1,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,45, (4,"["" (4""]",1,16,155,0.1032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,46, 0-,"["" 0-""]",1,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,47, 1a,"["" 1a""]",1,32,155,0.2064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,48, 2e,"["" 2e""]",1,38,155,0.24516129032258063
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,49, 4k,"["" 4k""]",1,6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,50," ""i","["" \""i""]",1,9,155,0.05806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,51, $4,"["" $4""]",1,17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,52, '3,"["" '3""]",1,22,155,0.14193548387096774
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,53, 'x,"["" 'x""]",1,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,54, (8,"["" (8""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,55, 0 ,"["" 0 ""]",1,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,56," 0,","["" 0,""]",1,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,57, 0.,"["" 0.""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,58, 2d,"["" 2d""]",1,18,155,0.11612903225806452
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,59, 3),"["" 3)""]",1,19,155,0.12258064516129032
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,60, 4x,"["" 4x""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,61, 5-,"["" 5-""]",1,32,155,0.2064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,62," 6,","["" 6,""]",1,32,155,0.2064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,63, 7a,"["" 7a""]",1,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,0, $2,"["" $2""]",1,38,155,0.24516129032258063
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,1,ux:,"[""ux:""]",1,38,155,0.24516129032258063
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,2,wup,"[""wup""]",1,37,155,0.23870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,3,10/,"[""10/""]",1,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,4,$20,"[""$20""]",1,27,155,0.17419354838709677
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,5,'ed,"[""'ed""]",1,35,155,0.22580645161290322
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,6,kyw,"[""kyw""]",1,33,155,0.2129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,7,owu,"[""owu""]",1,34,155,0.21935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,8,39 ,"[""39 ""]",1,35,155,0.22580645161290322
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,9,h/w,"[""h/w""]",1,31,155,0.2
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,10,#44,"[""#44""]",1,38,155,0.24516129032258063
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,11,'eq,"[""'eq""]",1,32,155,0.2064516129032258
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,12,-2-,"[""-2-""]",1,35,155,0.22580645161290322
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,13, 6.,"["" 6.""]",1,37,155,0.23870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,14,' &,"[""' &""]",1,28,155,0.18064516129032257
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,15, 9.,"["" 9.""]",1,25,155,0.16129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,16,$40,"[""$40""]",1,23,155,0.14838709677419354
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,17, 4e,"["" 4e""]",1,22,155,0.14193548387096774
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,18, cm,"["" cm""]",1,38,155,0.24516129032258063
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,19, f ,"["" f ""]",1,32,155,0.2064516129032258
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,20,!/c,"[""!/c""]",1,27,155,0.17419354838709677
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,21, # ,"["" # ""]",1,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,22, (3,"["" (3""]",1,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,23, 1r,"["" 1r""]",1,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,24, 2!,"["" 2!""]",1,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,25, 2a,"["" 2a""]",1,30,155,0.1935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,26, 2k,"["" 2k""]",1,26,155,0.16774193548387098
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,27, 8.,"["" 8.""]",1,31,155,0.2
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,28, (y,"["" (y""]",1,31,155,0.2
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,29, 1e,"["" 1e""]",1,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,30," i,","["" i,""]",1,25,155,0.16129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,31, km,"["" km""]",1,28,155,0.18064516129032257
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,32, 7.,"["" 7.""]",1,31,155,0.2
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,33, fd,"["" fd""]",1,23,155,0.14838709677419354
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,34, 'z,"["" 'z""]",1,35,155,0.22580645161290322
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,35," ""d","["" \""d""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,36," ""m","["" \""m""]",1,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,37," ""n","["" \""n""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,38," ""s","["" \""s""]",1,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,39," ""t","["" \""t""]",1,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,40, $7,"["" $7""]",1,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,41, '2,"["" '2""]",1,29,155,0.1870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,42, 'q,"["" 'q""]",1,19,155,0.12258064516129032
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,43, (#,"["" (#""]",1,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,44, (',"["" ('""]",1,10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,45, (4,"["" (4""]",1,16,155,0.1032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,46, 0-,"["" 0-""]",1,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,47, 1a,"["" 1a""]",1,32,155,0.2064516129032258
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,48, 2e,"["" 2e""]",1,38,155,0.24516129032258063
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,49, 4k,"["" 4k""]",1,6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,50," ""i","["" \""i""]",1,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,51, $4,"["" $4""]",1,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,52, '3,"["" '3""]",1,22,155,0.14193548387096774
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,53, 'x,"["" 'x""]",1,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.25,title,title,54, (8,"["" (8""]",1,5,155,0.03225806451612903
