metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,29, (z,"["" (z""]",1,45,155,0.2903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,30, 05,"["" 05""]",1,47,155,0.3032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,31," ""i","["" \""i""]",1,9,155,0.05806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,32," ""o","["" \""o""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,33," ""r","["" \""r""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,34," ""t","["" \""t""]",1,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,35, $4,"["" $4""]",1,17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,36, $6,"["" $6""]",1,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,37, $7,"["" $7""]",1,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,38, '1,"["" '1""]",1,41,155,0.2645161290322581
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,39, '2,"["" '2""]",1,29,155,0.1870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,40, '3,"["" '3""]",1,22,155,0.14193548387096774
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,41, '5,"["" '5""]",1,45,155,0.2903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,42, 'q,"["" 'q""]",1,19,155,0.12258064516129032
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,43, 'x,"["" 'x""]",1,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,44, (',"["" ('""]",1,10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,45, (3,"["" (3""]",1,36,155,0.23225806451612904
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,46, (5,"["" (5""]",1,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,47, (7,"["" (7""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,48, (y,"["" (y""]",1,31,155,0.2
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,49, --,"["" --""]",1,43,155,0.27741935483870966
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,50, -u,"["" -u""]",1,5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,51, 0 ,"["" 0 ""]",1,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,52, 0-,"["" 0-""]",1,11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,53, 04,"["" 04""]",1,40,155,0.25806451612903225
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,54, 07,"["" 07""]",1,50,155,0.3225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,55, 08,"["" 08""]",1,44,155,0.2838709677419355
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,56, 1a,"["" 1a""]",1,32,155,0.2064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,57, 2-,"["" 2-""]",1,46,155,0.2967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,58, &.,"["" &."", ""&..""]",2,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,59, (4,"["" (4""]",1,16,155,0.1032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,60, ->,"["" ->""]",1,3,155,0.01935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,61, 06,"["" 06""]",1,47,155,0.3032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,62, 2n,"["" 2n""]",1,73,155,0.47096774193548385
3,block_infix_fingerprint_v003.json,64,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,63,  s,"[""  s""]",1,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,0, 4t,"["" 4t""]",1,77,155,0.4967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,1, nb,"["" nb""]",1,70,155,0.45161290322580644
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,2, 'j,"["" 'j""]",1,64,155,0.4129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,3, #8,"["" #8""]",1,60,155,0.3870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,4, (j,"["" (j""]",1,55,155,0.3548387096774194
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,5, 1-,"["" 1-""]",1,74,155,0.4774193548387097
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,6, $1,"["" $1""]",1,61,155,0.3935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,7, 2',"["" 2'""]",1,43,155,0.27741935483870966
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,8, 3-,"["" 3-""]",1,67,155,0.432258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,9, 55,"["" 55""]",1,71,155,0.45806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,10, #9,"["" #9""]",1,65,155,0.41935483870967744
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,11, 'v,"["" 'v""]",1,60,155,0.3870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,12, (u,"["" (u""]",1,70,155,0.45161290322580644
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,13, (v,"["" (v""]",1,69,155,0.44516129032258067
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,14, 01,"["" 01""]",1,62,155,0.4
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,15, # ,"["" # ""]",1,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,16, #0,"["" #0""]",1,40,155,0.25806451612903225
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,17, $2,"["" $2""]",1,38,155,0.24516129032258063
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,18, '4,"["" '4""]",1,50,155,0.3225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,19, 'u,"["" 'u""]",1,56,155,0.36129032258064514
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,20, 'y,"["" 'y""]",1,51,155,0.32903225806451614
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,21, 02,"["" 02""]",1,48,155,0.3096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,22, 03,"["" 03""]",1,55,155,0.3548387096774194
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,23, 1),"["" 1)""]",1,71,155,0.45806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,24, 1s,"["" 1s""]",1,69,155,0.44516129032258067
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,25, 63,"["" 63""]",1,64,155,0.4129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,26," ""s","["" \""s""]",1,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,27, $5,"["" $5""]",1,42,155,0.2709677419354839
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,28, 'z,"["" 'z""]",1,35,155,0.22580645161290322
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,29, (z,"["" (z""]",1,45,155,0.2903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,30, 05,"["" 05""]",1,47,155,0.3032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,31," ""i","["" \""i""]",1,9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,32," ""o","["" \""o""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,33," ""r","["" \""r""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,34," ""t","["" \""t""]",1,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,35, $4,"["" $4""]",1,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,36, $6,"["" $6""]",1,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,37, $7,"["" $7""]",1,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,38, '1,"["" '1""]",1,41,155,0.2645161290322581
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,39, '2,"["" '2""]",1,29,155,0.1870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,40, '3,"["" '3""]",1,22,155,0.14193548387096774
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,41, '5,"["" '5""]",1,45,155,0.2903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,42, 'q,"["" 'q""]",1,19,155,0.12258064516129032
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,43, 'x,"["" 'x""]",1,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,44, (',"["" ('""]",1,10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,45, (3,"["" (3""]",1,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,46, (5,"["" (5""]",1,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,47, (7,"["" (7""]",1,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,48, (y,"["" (y""]",1,31,155,0.2
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,49, --,"["" --""]",1,43,155,0.27741935483870966
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,50, -u,"["" -u""]",1,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,51, 0 ,"["" 0 ""]",1,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,52, 0-,"["" 0-""]",1,11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,53, 04,"["" 04""]",1,40,155,0.25806451612903225
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,3,0.0,0.5,title,title,54, 07,"["" 07""]",1,50,155,0.3225806451612903
