metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,block_presence_count,total_block_count,block_frequency
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,1, (2,81,155,0.5225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,2, 'j,64,155,0.4129032258064516
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,3, #8,60,155,0.3870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,4, '0,93,155,0.6
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,5, (k,79,155,0.5096774193548387
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,6, $1,61,155,0.3935483870967742
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,7, #6,93,155,0.6
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,8, '6,90,155,0.5806451612903226
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,9, 'g,97,155,0.6258064516129033
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,10, #9,65,155,0.41935483870967744
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,11, '7,97,155,0.6258064516129033
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,12, 'l,121,155,0.7806451612903226
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,13, 'o,104,155,0.6709677419354839
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,14, 'w,100,155,0.6451612903225806
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,15, # ,36,155,0.23225806451612904
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,16, #0,40,155,0.25806451612903225
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,17, #4,123,155,0.7935483870967742
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,18, #5,112,155,0.7225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,19, #7,84,155,0.5419354838709678
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,20, '4,50,155,0.3225806451612903
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,21, '8,102,155,0.6580645161290323
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,22, 'i,101,155,0.6516129032258065
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,23, 'u,56,155,0.36129032258064514
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,24, 'y,51,155,0.32903225806451614
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,25, (j,55,155,0.3548387096774194
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,26," ""s",17,155,0.10967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,27, $2,38,155,0.24516129032258063
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,28, '1,41,155,0.2645161290322581
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,29, '9,114,155,0.7354838709677419
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,30, 'v,60,155,0.3870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,3,0.0,1.0,title,title,31," ""b",8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,0, 4t,77,155,0.4967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,1, (2,81,155,0.5225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,2, 'j,64,155,0.4129032258064516
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,3, #8,60,155,0.3870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,4, '0,93,155,0.6
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,5, (k,79,155,0.5096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,6, $1,61,155,0.3935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,7, #6,93,155,0.6
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,8, '6,90,155,0.5806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,9, 'g,97,155,0.6258064516129033
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,10, #9,65,155,0.41935483870967744
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,11, '7,97,155,0.6258064516129033
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,12, 'l,121,155,0.7806451612903226
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,13, 'o,104,155,0.6709677419354839
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,14, 'w,100,155,0.6451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,15, # ,36,155,0.23225806451612904
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,16, #0,40,155,0.25806451612903225
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,17, #4,123,155,0.7935483870967742
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,18, #5,112,155,0.7225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,19, #7,84,155,0.5419354838709678
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,20, '4,50,155,0.3225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,21, '8,102,155,0.6580645161290323
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,22, 'i,101,155,0.6516129032258065
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,23, 'u,56,155,0.36129032258064514
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,24, 'y,51,155,0.32903225806451614
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,25, (j,55,155,0.3548387096774194
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,26," ""s",17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,27, $2,38,155,0.24516129032258063
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,28, '1,41,155,0.2645161290322581
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,29, '9,114,155,0.7354838709677419
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,30, 'v,60,155,0.3870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,31," ""b",8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,32," ""c",6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,33," ""m",11,155,0.07096774193548387
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,34," ""n",6,155,0.03870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,35," ""o",5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,36," ""r",7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,37," ""t",20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,38," ""w",5,155,0.03225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,39, #2,150,155,0.967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,40, #3,134,155,0.864516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,41, $3,14,155,0.09032258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,42, $4,17,155,0.10967741935483871
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,43, $5,42,155,0.2709677419354839
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,44, $6,13,155,0.08387096774193549
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,45, $7,8,155,0.05161290322580645
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,46, &.,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,47, '2,29,155,0.1870967741935484
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,48, '3,22,155,0.14193548387096774
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,49, '5,45,155,0.2903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,50, 'b,136,155,0.8774193548387097
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,51, 'f,112,155,0.7225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,52, 'h,112,155,0.7225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,53, 'k,93,155,0.6
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,54, 'p,112,155,0.7225806451612903
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,55, 'r,114,155,0.7354838709677419
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,56, 's,136,155,0.8774193548387097
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,57, 'x,20,155,0.12903225806451613
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,58, 'a,125,155,0.8064516129032258
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,59, 'd,129,155,0.832258064516129
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,60, (',10,155,0.06451612903225806
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,61, (1,99,155,0.6387096774193548
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,62, (3,36,155,0.23225806451612904
3,block_infix_fingerprint_v003.json,64,local_split_entropy,3,0.0,1.0,title,title,63,  b,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,0, 4t,77,155,0.4967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,1, (2,81,155,0.5225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,2, 'j,64,155,0.4129032258064516
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,3, #8,60,155,0.3870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,4, '0,93,155,0.6
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,5, (k,79,155,0.5096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,6, $1,61,155,0.3935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,7, #6,93,155,0.6
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,8, '6,90,155,0.5806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,9, 'g,97,155,0.6258064516129033
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,10, #9,65,155,0.41935483870967744
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,11, '7,97,155,0.6258064516129033
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,12, 'l,121,155,0.7806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,13, 'o,104,155,0.6709677419354839
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,14, 'w,100,155,0.6451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,15, # ,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,16, #0,40,155,0.25806451612903225
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,17, #4,123,155,0.7935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,18, #5,112,155,0.7225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,19, #7,84,155,0.5419354838709678
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,20, '4,50,155,0.3225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,21, '8,102,155,0.6580645161290323
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,22, 'i,101,155,0.6516129032258065
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,23, 'u,56,155,0.36129032258064514
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,24, 'y,51,155,0.32903225806451614
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,25, (j,55,155,0.3548387096774194
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,26," ""s",17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,27, $2,38,155,0.24516129032258063
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,28, '1,41,155,0.2645161290322581
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,29, '9,114,155,0.7354838709677419
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,30, 'v,60,155,0.3870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,31," ""b",8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,32," ""c",6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,33," ""m",11,155,0.07096774193548387
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,34," ""n",6,155,0.03870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,35," ""o",5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,36," ""r",7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,37," ""t",20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,38," ""w",5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,39, #2,150,155,0.967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,40, #3,134,155,0.864516129032258
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,41, $3,14,155,0.09032258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,42, $4,17,155,0.10967741935483871
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,43, $5,42,155,0.2709677419354839
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,44, $6,13,155,0.08387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,45, $7,8,155,0.05161290322580645
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,46, &.,7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,47, '2,29,155,0.1870967741935484
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,48, '3,22,155,0.14193548387096774
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,49, '5,45,155,0.2903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,50, 'b,136,155,0.8774193548387097
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,51, 'f,112,155,0.7225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,52, 'h,112,155,0.7225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,53, 'k,93,155,0.6
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,54, 'p,112,155,0.7225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,55, 'r,114,155,0.7354838709677419
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,56, 's,136,155,0.8774193548387097
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,57, 'x,20,155,0.12903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,58, 'a,125,155,0.8064516129032258
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,59, 'd,129,155,0.832258064516129
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,60, (',10,155,0.06451612903225806
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,61, (1,99,155,0.6387096774193548
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,62, (3,36,155,0.23225806451612904
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,63,  b,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,64, ! ,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,65, !@,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,66," ""a",7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,67," ""d",7,155,0.04516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,68," ""e",5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,69," ""h",3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,70," ""i",9,155,0.05806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,71," ""j",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,72," ""k",4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,73," ""l",4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,74," ""p",5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,75, #$,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,76, #&,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,77, #*,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,78, #o,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,79, $#,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,80, $8,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,81, $9,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,82, $a,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,83, $c,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,84, $e,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,85, &a,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,86, &t,4,155,0.025806451612903226
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,87, 'm,130,155,0.8387096774193549
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,88, 'q,19,155,0.12258064516129032
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,89, 'z,35,155,0.22580645161290322
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,90,  s,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,91,  z,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,92, !!,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,93, !/,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,94," "" ",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,95," "".",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,96," ""@",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,97," ""f",3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,98," ""g",2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,99," ""q",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,100," ""x",1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,101, #?,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,102, #@,3,155,0.01935483870967742
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,103, $ ,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,104, $$,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,105, $0,2,155,0.012903225806451613
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,106, $h,5,155,0.03225806451612903
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,107, $p,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy,3,0.0,1.0,title,title,108, $u,1,155,0.0064516129032258064
